id,sncl_id,metric_id,value,starttime,endtime,datasrc_id,created_at
"13936345","4105","93","-115.951","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936346","4105","94","-109.618","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936347","4105","95","-106.826","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936348","4105","96","-106.15","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936349","4105","98","8.13887804253e-05","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936350","4105","97","1.25627273617e-06","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936351","4105","81","434","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936352","4105","82","-11837.896648","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936353","4105","83","21.3318669837","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936354","4105","84","-12042","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936355","4105","85","-11608","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936356","4105","79","3605.06","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936357","4105","80","3605.06","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936358","4105","77","100.001664355","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936359","4105","78","0","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936360","4105","105","61.46","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936361","4105","106","0","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936362","4105","107","0","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13936363","4105","108","0","2018-02-03 17:00:00","2018-02-03 18:00:00","1","2018-02-03 19:24:02"
"13939916","446","99","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939917","446","100","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939918","446","101","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939919","446","102","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939920","446","103","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939921","446","104","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939922","446","86","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939923","446","87","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939924","446","88","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939925","446","89","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939926","446","90","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939927","446","91","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939928","446","92","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939929","446","93","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939930","446","94","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939931","446","95","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939932","446","96","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939933","446","98","6.17022534123e-06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939934","446","97","2.13556075223e-07","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939935","446","81","1536","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939936","446","82","-1800.95733798","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939937","446","83","177.044760736","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939938","446","84","-2560","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939939","446","85","-1024","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939940","446","79","1802.54","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939941","446","80","1802.54","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939942","446","77","50.00110957","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939943","446","78","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939944","446","105","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939945","446","106","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939946","446","107","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939947","446","108","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:48"
"13939948","449","99","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939949","449","100","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939950","449","101","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939951","449","102","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939952","449","103","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939953","449","104","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939954","449","86","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939955","449","87","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939956","449","88","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939957","449","89","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939958","449","90","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939959","449","91","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939960","449","92","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939961","449","93","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939962","449","94","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939963","449","95","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939964","449","96","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939965","449","98","7.82432768411e-06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939966","449","97","2.09599010123e-07","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939967","449","81","1821","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939968","449","82","-879.428098284","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939969","449","83","333.49630025","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939970","449","84","-1679","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939971","449","85","142","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939972","449","79","1802.53","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939973","449","80","1802.53","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939974","449","77","50.0008321775","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939975","449","78","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939976","449","105","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939977","449","106","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939978","449","107","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13939979","449","108","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:09:49"
"13947724","3046","99","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947725","3046","100","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947726","3046","101","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947727","3046","102","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947728","3046","103","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947729","3046","104","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947730","3046","86","-176.981","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947731","3046","87","-173.453","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947732","3046","88","-163.159","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947733","3046","89","-151.78","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947734","3046","90","-145.752","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947735","3046","91","-121.522","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947736","3046","92","-148.006","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947737","3046","93","-137.498","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947738","3046","94","-132.703","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947739","3046","95","-134.833","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947740","3046","96","-126.757","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947741","3046","98","1.97614613769e-06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947742","3046","97","2.20265484388e-07","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947743","3046","81","1072","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947744","3046","82","186.737080659","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947745","3046","83","148.633348528","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947746","3046","84","-356","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947747","3046","85","716","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947748","3046","79","3605.06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947749","3046","80","3605.06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947750","3046","77","100.001664355","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947751","3046","78","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947752","3046","105","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947753","3046","106","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947754","3046","107","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13947755","3046","108","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:16:26"
"13954124","4060","99","3","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954125","4060","100","2","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954126","4060","101","2","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954127","4060","102","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954128","4060","103","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954129","4060","104","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954130","4060","86","-100.977","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954131","4060","87","-103.078","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954132","4060","88","-105.433","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954133","4060","89","-107.424","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954134","4060","90","-108.092","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954135","4060","91","-110.433","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954136","4060","92","-117.701","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954137","4060","93","-121.872","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954138","4060","94","-116.955","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954139","4060","95","-103.71","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954140","4060","96","-106.733","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954141","4060","98","1.67048285152e-05","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954142","4060","97","1.29902202141e-06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954143","4060","81","3228","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954144","4060","82","-12029.5733699","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954145","4060","83","17.5185405076","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954146","4060","84","-13965","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954147","4060","85","-10737","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954148","4060","79","7210.11","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954149","4060","80","7210.11","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954150","4060","77","200.003051318","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954151","4060","78","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954152","4060","105","252.8","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954153","4060","106","25.45","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954154","4060","107","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954155","4060","108","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:02"
"13954284","4099","99","1","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954285","4099","100","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954286","4099","101","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954287","4099","102","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954288","4099","103","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954289","4099","104","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954290","4099","86","-96.4483","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954291","4099","87","-100.504","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954292","4099","88","-103.11","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954293","4099","89","-105.595","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954294","4099","90","-106.177","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954295","4099","91","-109.613","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954296","4099","92","-114.455","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954297","4099","93","-115.933","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954298","4099","94","-115.803","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954299","4099","95","-115.137","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954300","4099","96","-96.2862","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954301","4099","98","1.37879969443e-05","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954302","4099","97","1.4120483464e-06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954303","4099","81","124","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954304","4099","82","5971.33129823","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954305","4099","83","27.2205372745","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954306","4099","84","5918","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954307","4099","85","6042","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954308","4099","79","3605.06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954309","4099","80","3605.06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954310","4099","77","100.001664355","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954311","4099","78","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954312","4099","105","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954313","4099","106","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954314","4099","107","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954315","4099","108","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:15"
"13954316","4102","99","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954317","4102","100","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954318","4102","101","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954319","4102","102","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954320","4102","103","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954321","4102","104","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954322","4102","86","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954323","4102","87","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954324","4102","88","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954325","4102","89","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954326","4102","90","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954327","4102","91","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954328","4102","92","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954329","4102","93","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954330","4102","94","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954331","4102","95","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954332","4102","96","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954333","4102","98","3.10397246732e-05","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954334","4102","97","1.18131229347e-06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954335","4102","81","9346","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954336","4102","82","-2509.19609856","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954337","4102","83","1123.10226631","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954338","4102","84","-7452","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954339","4102","85","1894","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954340","4102","79","1442.03","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954341","4102","80","1442.03","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954342","4102","77","40.0008321775","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954343","4102","78","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954344","4102","105","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954345","4102","106","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954346","4102","107","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954347","4102","108","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:21"
"13954348","4105","99","2","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954349","4105","100","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954350","4105","101","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954351","4105","102","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954352","4105","103","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954353","4105","104","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954354","4105","86","-108.964","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954355","4105","87","-111.435","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954356","4105","88","-113.834","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954357","4105","89","-115.501","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954358","4105","90","-115.928","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954359","4105","91","-113.436","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954360","4105","92","-118.495","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954361","4105","93","-115.442","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954362","4105","94","-109.293","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954363","4105","95","-105.274","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954364","4105","96","-105.692","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954365","4105","98","8.14286919631e-05","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954366","4105","97","1.23867915514e-06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954367","4105","81","496","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954368","4105","82","-11854.5238914","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954369","4105","83","21.1450429983","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954370","4105","84","-12138","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954371","4105","85","-11642","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954372","4105","79","3605.06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954373","4105","80","3605.06","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954374","4105","77","100.001664355","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954375","4105","78","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954376","4105","105","43","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954377","4105","106","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954378","4105","107","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13954379","4105","108","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:24:24"
"13959436","1858","99","2","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:44:28"
"13959437","1858","100","1","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:44:28"
"13959438","1858","101","1","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:44:28"
"13959439","1858","102","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:44:28"
"13959440","1858","103","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:44:28"
"13959441","1858","104","0","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:44:28"
"13959442","1858","86","-103.185","2018-02-03 18:00:00","2018-02-03 19:00:00","1","2018-02-03 20:44:28"
